Customers State,Orders Quantity,revenue,date
Santa Catarina,6,365.38,2017-11-19
Santa Catarina,7,977.68,2017-11-20
Santa Catarina,11,3869.08,2017-11-21
Santa Catarina,4,683.98,2017-11-22
Santa Catarina,14,1445.55,2017-11-23
Santa Catarina,62,6532.59,2017-11-24
Santa Catarina,16,2041.27,2017-11-25
Santa Catarina,12,1232.94,2017-11-26
Santa Catarina,14,1330.28,2017-11-27
Santa Catarina,14,3182.25,2017-11-28
Santa Catarina,12,1137.91,2017-11-29
Santa Catarina,8,1366.26,2017-11-30
Santa Catarina,9,1914.33,2017-12-01
Santa Catarina,6,528.53,2017-12-02
Santa Catarina,6,1134.89,2017-12-03
Santa Catarina,11,1637.57,2017-12-04
Santa Catarina,8,1126.67,2017-12-05
Santa Catarina,17,1536.79,2017-12-06
Santa Catarina,3,188.8,2017-12-07
Santa Catarina,6,715.49,2017-12-08
Santa Catarina,5,278.76,2017-12-09
Santa Catarina,5,903.57,2017-12-10
Santa Catarina,12,1380.02,2017-12-11
Santa Catarina,6,347.64,2017-12-12
Santa Catarina,9,1176.59,2017-12-13
Santa Catarina,10,1158.84,2017-12-14
Santa Catarina,6,641.18,2017-12-15
Santa Catarina,5,824.81,2017-12-16
Santa Catarina,5,1617.8,2017-12-17
Santa Catarina,3,207.1,2017-12-18
Santa Catarina,7,838.26,2017-12-19
Santa Catarina,3,692.8,2017-12-20
Santa Catarina,6,636.49,2017-12-21
Santa Catarina,2,131.7,2017-12-22
Santa Catarina,2,328.0,2017-12-23
Santa Catarina,2,98.89,2017-12-24
Santa Catarina,3,428.8,2017-12-25
Santa Catarina,8,1418.57,2017-12-26
Santa Catarina,11,1001.67,2017-12-27
Santa Catarina,7,503.16,2017-12-28
Santa Catarina,3,339.99,2017-12-29
Santa Catarina,2,100.8,2017-12-30
Santa Catarina,4,396.38,2017-12-31
Santa Catarina,3,349.88,2018-01-01
Santa Catarina,7,563.74,2018-01-02
Santa Catarina,11,1752.53,2018-01-03
Santa Catarina,9,1793.38,2018-01-04
Santa Catarina,10,1310.6,2018-01-05
Santa Catarina,12,1326.83,2018-01-06
Santa Catarina,6,844.08,2018-01-07
Santa Catarina,14,1524.37,2018-01-08
Santa Catarina,11,773.36,2018-01-09
Santa Catarina,14,2193.51,2018-01-10
Santa Catarina,10,607.37,2018-01-11
Santa Catarina,13,1514.68,2018-01-12
Santa Catarina,5,327.3,2018-01-13
Santa Catarina,10,1948.85,2018-01-14
Santa Catarina,14,1288.36,2018-01-15
Santa Catarina,13,1457.69,2018-01-16
Santa Catarina,12,1303.43,2018-01-17
Santa Catarina,6,364.4,2018-01-18
Santa Catarina,11,1121.94,2018-01-19
Santa Catarina,8,699.45,2018-01-20
Santa Catarina,14,3119.51,2018-01-21
Santa Catarina,11,2238.46,2018-01-22
Santa Catarina,11,1399.27,2018-01-23
Santa Catarina,12,1372.42,2018-01-24
Santa Catarina,10,1182.33,2018-01-25
Santa Catarina,9,867.64,2018-01-26
Santa Catarina,6,795.14,2018-01-27
Santa Catarina,4,378.7,2018-01-28
Santa Catarina,11,1929.98,2018-01-29
Santa Catarina,14,1656.99,2018-01-30
Santa Catarina,12,845.34,2018-01-31
Santa Catarina,9,1352.04,2018-02-01
Santa Catarina,12,2347.06,2018-02-02
Santa Catarina,6,567.79,2018-02-03
Santa Catarina,9,1271.14,2018-02-04
Santa Catarina,12,1335.03,2018-02-05
Santa Catarina,6,607.49,2018-02-06
Santa Catarina,8,1119.59,2018-02-07
Santa Catarina,9,1025.5,2018-02-08
Santa Catarina,4,333.88,2018-02-09
Santa Catarina,6,1882.69,2018-02-10
Santa Catarina,9,740.12,2018-02-11
Santa Catarina,12,1375.59,2018-02-12
Santa Catarina,5,429.87,2018-02-13
Santa Catarina,10,1027.17,2018-02-14
Santa Catarina,14,1895.08,2018-02-15
Santa Catarina,9,1110.72,2018-02-16
Santa Catarina,5,366.99,2018-02-17
Santa Catarina,13,1167.89,2018-02-18
Santa Catarina,12,871.45,2018-02-19
Santa Catarina,14,2047.84,2018-02-20
Santa Catarina,10,1442.66,2018-02-21
Santa Catarina,7,863.6,2018-02-22
Santa Catarina,9,994.67,2018-02-23
Santa Catarina,8,661.0,2018-02-24
Santa Catarina,8,1389.79,2018-02-25
Santa Catarina,12,1793.92,2018-02-26
Santa Catarina,10,1307.1,2018-02-27
Santa Catarina,9,927.38,2018-02-28
Santa Catarina,12,2142.39,2018-03-01
Santa Catarina,13,1229.52,2018-03-02
Santa Catarina,6,526.6,2018-03-03
Santa Catarina,10,955.09,2018-03-04
Santa Catarina,10,1133.81,2018-03-05
Santa Catarina,14,1909.7,2018-03-06
Santa Catarina,10,2435.3,2018-03-07
Santa Catarina,4,368.63,2018-03-08
Santa Catarina,8,1638.77,2018-03-09
Santa Catarina,5,759.74,2018-03-10
Santa Catarina,6,801.8,2018-03-11
Santa Catarina,8,1019.51,2018-03-12
Santa Catarina,7,944.4,2018-03-13
Santa Catarina,2,183.99,2018-03-14
Santa Catarina,9,1820.17,2018-03-15
Santa Catarina,8,1408.67,2018-03-16
Santa Catarina,5,735.71,2018-03-17
Santa Catarina,10,3605.05,2018-03-18
Santa Catarina,6,572.87,2018-03-19
Santa Catarina,16,1237.84,2018-03-20
Santa Catarina,12,905.35,2018-03-21
Santa Catarina,13,2218.0,2018-03-22
Santa Catarina,5,344.89,2018-03-23
Santa Catarina,6,1693.35,2018-03-24
Santa Catarina,8,1625.78,2018-03-25
Santa Catarina,6,553.73,2018-03-26
Santa Catarina,7,1209.14,2018-03-27
Santa Catarina,9,968.42,2018-03-28
Santa Catarina,7,385.58,2018-03-29
Santa Catarina,3,572.24,2018-03-30
Santa Catarina,6,766.2,2018-03-31
Santa Catarina,8,421.04,2018-04-01
Santa Catarina,9,1391.58,2018-04-02
Santa Catarina,13,1721.08,2018-04-03
Santa Catarina,6,825.58,2018-04-04
Santa Catarina,5,542.73,2018-04-05
Santa Catarina,7,1759.27,2018-04-06
Santa Catarina,5,948.54,2018-04-08
Santa Catarina,10,955.4,2018-04-09
Santa Catarina,4,577.2,2018-04-10
Santa Catarina,9,1106.93,2018-04-11
Santa Catarina,10,1987.88,2018-04-12
Santa Catarina,5,748.69,2018-04-13
Santa Catarina,6,749.8,2018-04-14
Santa Catarina,9,1018.26,2018-04-15
Santa Catarina,11,2368.39,2018-04-16
Santa Catarina,9,3509.07,2018-04-17
Santa Catarina,17,3587.36,2018-04-18
Santa Catarina,7,942.09,2018-04-19
Santa Catarina,8,780.62,2018-04-20
Santa Catarina,3,277.8,2018-04-21
Santa Catarina,8,1619.58,2018-04-22
Santa Catarina,9,2199.68,2018-04-23
Santa Catarina,13,1554.95,2018-04-24
Santa Catarina,9,824.67,2018-04-25
Santa Catarina,14,1734.87,2018-04-26
Santa Catarina,13,7193.33,2018-04-27
Santa Catarina,5,1143.8,2018-04-28
Santa Catarina,5,685.8,2018-04-29
Santa Catarina,9,1436.57,2018-04-30
Santa Catarina,6,852.49,2018-05-01
Santa Catarina,8,1071.28,2018-05-02
Santa Catarina,13,1887.34,2018-05-03
Santa Catarina,7,718.74,2018-05-04
Santa Catarina,5,474.03,2018-05-05
Santa Catarina,10,1626.19,2018-05-06
Santa Catarina,8,2792.5,2018-05-07
Santa Catarina,11,2578.77,2018-05-08
Santa Catarina,13,1404.07,2018-05-09
Santa Catarina,14,3348.99,2018-05-10
Santa Catarina,10,1048.99,2018-05-11
Santa Catarina,9,622.4,2018-05-12
Santa Catarina,7,1116.79,2018-05-13
Santa Catarina,15,2085.7,2018-05-14
Santa Catarina,13,1225.73,2018-05-15
Santa Catarina,11,1520.96,2018-05-16
Santa Catarina,2,248.9,2018-05-17
Santa Catarina,8,979.19,2018-05-18
Santa Catarina,3,443.9,2018-05-19
Santa Catarina,6,775.98,2018-05-20
Santa Catarina,8,3098.59,2018-05-21
Santa Catarina,9,1120.9,2018-05-22
Santa Catarina,7,773.77,2018-05-23
Santa Catarina,1,78.75,2018-05-24
Santa Catarina,3,319.89,2018-05-25
Santa Catarina,2,250.8,2018-05-26
Santa Catarina,5,946.79,2018-05-27
Santa Catarina,5,1257.68,2018-05-28
Santa Catarina,4,347.89,2018-05-29
Santa Catarina,2,159.8,2018-05-30
Santa Catarina,2,553.7,2018-05-31
Santa Catarina,4,784.49,2018-06-01
Santa Catarina,3,282.19,2018-06-02
Santa Catarina,4,1178.8,2018-06-03
Santa Catarina,5,503.19,2018-06-04
Santa Catarina,9,865.34,2018-06-05
Santa Catarina,9,1431.36,2018-06-06
Santa Catarina,9,839.11,2018-06-07
Santa Catarina,6,1513.21,2018-06-08
Santa Catarina,9,1302.51,2018-06-09
Santa Catarina,6,544.39,2018-06-10
Santa Catarina,7,2472.14,2018-06-11
Santa Catarina,11,899.5,2018-06-12
Santa Catarina,13,1698.07,2018-06-13
Santa Catarina,6,725.69,2018-06-14
Santa Catarina,4,1078.69,2018-06-15
Santa Catarina,4,1099.93,2018-06-16
Santa Catarina,2,123.99,2018-06-17
Santa Catarina,11,2187.6,2018-06-18
Santa Catarina,9,2152.48,2018-06-19
Santa Catarina,8,2251.41,2018-06-20
Santa Catarina,6,596.13,2018-06-21
Santa Catarina,10,1355.8,2018-06-22
Santa Catarina,6,676.97,2018-06-23
Santa Catarina,5,445.69,2018-06-24
Santa Catarina,5,668.47,2018-06-25
Santa Catarina,3,978.96,2018-06-26
Santa Catarina,8,952.54,2018-06-27
Santa Catarina,11,1614.8,2018-06-28
Santa Catarina,7,404.89,2018-06-29
Santa Catarina,5,1112.38,2018-06-30
Santa Catarina,9,967.34,2018-07-01
Santa Catarina,5,456.86,2018-07-02
Santa Catarina,8,512.73,2018-07-03
Santa Catarina,9,1064.27,2018-07-04
Santa Catarina,8,1739.02,2018-07-05
Santa Catarina,2,124.8,2018-07-06
Santa Catarina,3,252.3,2018-07-07
Santa Catarina,4,478.88,2018-07-08
Santa Catarina,5,476.48,2018-07-09
Santa Catarina,3,158.9,2018-07-10
Santa Catarina,4,1309.29,2018-07-11
Santa Catarina,5,577.9,2018-07-12
Santa Catarina,9,2309.27,2018-07-13
Santa Catarina,6,551.28,2018-07-14
Santa Catarina,5,747.1,2018-07-15
Santa Catarina,13,2050.64,2018-07-16
Santa Catarina,9,1726.78,2018-07-17
Santa Catarina,13,2120.83,2018-07-18
Santa Catarina,5,738.0,2018-07-19
Santa Catarina,4,896.87,2018-07-20
Santa Catarina,5,600.79,2018-07-21
Santa Catarina,4,1212.7,2018-07-22
Santa Catarina,12,1161.2,2018-07-23
Santa Catarina,6,3516.5,2018-07-24
Santa Catarina,6,480.69,2018-07-25
Santa Catarina,5,1180.99,2018-07-26
Santa Catarina,8,1008.48,2018-07-27
Santa Catarina,6,1036.59,2018-07-28
Santa Catarina,6,593.94,2018-07-29
Santa Catarina,7,682.6,2018-07-30
Santa Catarina,4,469.56,2018-07-31
Santa Catarina,8,842.25,2018-08-01
Santa Catarina,13,2763.17,2018-08-02
Santa Catarina,5,370.44,2018-08-03
Santa Catarina,6,1096.85,2018-08-04
Santa Catarina,5,997.38,2018-08-05
Santa Catarina,12,2176.57,2018-08-06
Santa Catarina,10,1722.83,2018-08-07
Santa Catarina,14,1329.14,2018-08-08
Santa Catarina,10,945.64,2018-08-09
Santa Catarina,13,1431.96,2018-08-10
Santa Catarina,8,1435.14,2018-08-11
Santa Catarina,6,743.88,2018-08-12
Santa Catarina,15,3779.78,2018-08-13
Santa Catarina,11,1365.19,2018-08-14
Santa Catarina,9,1183.46,2018-08-15
Santa Catarina,9,1044.58,2018-08-16
Santa Catarina,11,3108.94,2018-08-17
Santa Catarina,5,884.02,2018-08-18
Santa Catarina,7,534.9,2018-08-19
Santa Catarina,7,1937.32,2018-08-20
Santa Catarina,8,1475.95,2018-08-21
Santa Catarina,5,520.8,2018-08-22
Santa Catarina,2,353.88,2018-08-23
Santa Catarina,1,84.99,2018-08-24
Santa Catarina,1,29.99,2018-08-25
Santa Catarina,1,169.9,2018-08-26
Santa Catarina,1,26.88,2018-08-27
Sao Paulo,1,134.97,2016-09-15
Sao Paulo,1,100.0,2016-10-02
Sao Paulo,3,179.79,2016-10-03
Sao Paulo,24,2618.66,2016-10-04
Sao Paulo,11,2351.18,2016-10-05
Sao Paulo,20,2882.46,2016-10-06
Sao Paulo,19,2437.25,2016-10-07
Sao Paulo,15,2391.24,2016-10-08
Sao Paulo,6,883.89,2016-10-09
Sao Paulo,10,731.38,2016-10-10
Sao Paulo,1,9.9,2017-01-05
Sao Paulo,1,10.49,2017-01-06
Sao Paulo,1,34.9,2017-01-07
Sao Paulo,1,129.99,2017-01-08
Sao Paulo,1,129.0,2017-01-09
Sao Paulo,1,380.0,2017-01-10
Sao Paulo,2,137.4,2017-01-11
Sao Paulo,6,1280.98,2017-01-12
Sao Paulo,4,694.79,2017-01-13
Sao Paulo,7,395.9,2017-01-14
Sao Paulo,3,287.8,2017-01-15
Sao Paulo,9,1689.28,2017-01-16
Sao Paulo,14,1444.38,2017-01-17
Sao Paulo,10,1257.45,2017-01-18
Sao Paulo,14,1490.07,2017-01-19
Sao Paulo,14,1242.23,2017-01-20
Sao Paulo,7,576.47,2017-01-21
Sao Paulo,15,2028.36,2017-01-22
Sao Paulo,16,2379.52,2017-01-23
Sao Paulo,17,2413.39,2017-01-24
Sao Paulo,25,2757.94,2017-01-25
Sao Paulo,33,5658.83,2017-01-26
Sao Paulo,29,3944.66,2017-01-27
Sao Paulo,8,847.98,2017-01-28
Sao Paulo,13,1823.0,2017-01-29
Sao Paulo,18,2990.24,2017-01-30
Sao Paulo,25,5499.95,2017-01-31
Sao Paulo,24,2463.73,2017-02-01
Sao Paulo,18,2082.26,2017-02-02
Sao Paulo,20,3655.95,2017-02-03
Sao Paulo,20,3315.3,2017-02-04
Sao Paulo,29,2452.48,2017-02-05
Sao Paulo,29,4222.34,2017-02-06
Sao Paulo,47,6447.15,2017-02-07
Sao Paulo,26,3708.4,2017-02-08
Sao Paulo,27,2637.14,2017-02-09
Sao Paulo,24,3889.81,2017-02-10
Sao Paulo,18,1748.97,2017-02-11
Sao Paulo,23,3393.71,2017-02-12
Sao Paulo,20,2987.62,2017-02-13
Sao Paulo,23,2841.01,2017-02-14
Sao Paulo,26,2963.45,2017-02-15
Sao Paulo,18,2424.3,2017-02-16
Sao Paulo,13,1798.92,2017-02-17
Sao Paulo,20,2074.56,2017-02-18
Sao Paulo,18,1887.21,2017-02-19
Sao Paulo,28,2418.15,2017-02-20
Sao Paulo,14,1089.26,2017-02-21
Sao Paulo,24,2574.89,2017-02-22
Sao Paulo,25,2725.36,2017-02-23
Sao Paulo,23,1541.39,2017-02-24
Sao Paulo,18,2329.58,2017-02-25
Sao Paulo,21,3252.16,2017-02-26
Sao Paulo,19,1623.64,2017-02-27
Sao Paulo,18,4138.34,2017-02-28
Sao Paulo,42,5776.11,2017-03-01
Sao Paulo,22,5441.45,2017-03-02
Sao Paulo,29,4822.82,2017-03-03
Sao Paulo,28,4576.23,2017-03-04
Sao Paulo,23,2185.02,2017-03-05
Sao Paulo,38,5635.83,2017-03-06
Sao Paulo,25,4525.38,2017-03-07
Sao Paulo,23,3552.68,2017-03-08
Sao Paulo,34,3337.71,2017-03-09
Sao Paulo,33,5554.77,2017-03-10
Sao Paulo,29,3842.74,2017-03-11
Sao Paulo,22,2081.49,2017-03-12
Sao Paulo,40,4453.7,2017-03-13
Sao Paulo,33,4197.48,2017-03-14
Sao Paulo,45,4478.29,2017-03-15
Sao Paulo,38,5090.56,2017-03-16
Sao Paulo,23,3899.91,2017-03-17
Sao Paulo,27,7012.31,2017-03-18
Sao Paulo,28,3410.44,2017-03-19
Sao Paulo,39,4702.61,2017-03-20
Sao Paulo,38,3796.48,2017-03-21
Sao Paulo,43,7504.14,2017-03-22
Sao Paulo,45,4828.04,2017-03-23
Sao Paulo,30,3218.65,2017-03-24
Sao Paulo,24,3006.71,2017-03-25
Sao Paulo,27,2153.06,2017-03-26
Sao Paulo,39,6742.65,2017-03-27
Sao Paulo,47,6061.84,2017-03-28
Sao Paulo,34,3556.72,2017-03-29
Sao Paulo,29,4154.49,2017-03-30
Sao Paulo,21,4487.6,2017-03-31
Sao Paulo,31,6584.06,2017-04-01
Sao Paulo,29,3185.9,2017-04-02
Sao Paulo,28,2914.38,2017-04-03
Sao Paulo,46,5967.76,2017-04-04
Sao Paulo,45,6836.51,2017-04-05
Sao Paulo,36,10562.53,2017-04-06
Sao Paulo,36,8092.36,2017-04-07
Sao Paulo,25,3564.47,2017-04-08
Sao Paulo,21,1808.63,2017-04-09
Sao Paulo,33,3135.91,2017-04-10
Sao Paulo,31,3980.01,2017-04-11
Sao Paulo,36,4201.18,2017-04-12
Sao Paulo,18,2993.99,2017-04-13
Sao Paulo,17,3925.71,2017-04-14
Sao Paulo,21,3498.95,2017-04-15
Sao Paulo,14,1149.4,2017-04-16
Sao Paulo,21,2215.06,2017-04-17
Sao Paulo,25,7240.46,2017-04-18
Sao Paulo,33,4552.12,2017-04-19
Sao Paulo,33,4303.19,2017-04-20
Sao Paulo,21,3152.77,2017-04-21
Sao Paulo,24,4137.6,2017-04-22
Sao Paulo,38,5781.18,2017-04-23
Sao Paulo,48,5145.36,2017-04-24
Sao Paulo,43,4967.63,2017-04-25
Sao Paulo,48,6713.92,2017-04-26
Sao Paulo,26,2653.14,2017-04-27
Sao Paulo,30,3488.18,2017-04-28
Sao Paulo,22,2960.42,2017-04-29
Sao Paulo,22,2921.72,2017-04-30
Sao Paulo,54,7414.38,2017-05-01
Sao Paulo,41,4319.35,2017-05-02
Sao Paulo,28,2240.02,2017-05-03
Sao Paulo,42,4131.42,2017-05-04
Sao Paulo,29,4370.4,2017-05-05
Sao Paulo,40,4504.69,2017-05-06
Sao Paulo,39,6367.55,2017-05-07
Sao Paulo,44,5192.75,2017-05-08
Sao Paulo,42,4776.21,2017-05-09
Sao Paulo,42,3786.43,2017-05-10
Sao Paulo,51,5952.66,2017-05-11
Sao Paulo,48,5750.27,2017-05-12
Sao Paulo,34,3472.2,2017-05-13
Sao Paulo,44,4436.64,2017-05-14
Sao Paulo,54,6729.06,2017-05-15
Sao Paulo,60,6057.35,2017-05-16
Sao Paulo,69,7086.23,2017-05-17
Sao Paulo,50,7863.43,2017-05-18
Sao Paulo,60,8524.43,2017-05-19
Sao Paulo,28,3640.28,2017-05-20
Sao Paulo,50,6408.25,2017-05-21
Sao Paulo,65,8979.53,2017-05-22
Sao Paulo,55,8830.42,2017-05-23
Sao Paulo,56,13050.68,2017-05-24
Sao Paulo,41,5895.24,2017-05-25
Sao Paulo,23,3209.72,2017-05-26
Sao Paulo,31,4868.61,2017-05-27
Sao Paulo,41,3953.65,2017-05-28
Sao Paulo,70,7177.75,2017-05-29
Sao Paulo,33,4295.15,2017-05-30
Sao Paulo,41,3627.93,2017-05-31
Sao Paulo,58,8163.43,2017-06-01
Sao Paulo,50,10659.06,2017-06-02
Sao Paulo,35,4096.27,2017-06-03
Sao Paulo,35,3957.56,2017-06-04
Sao Paulo,61,11352.75,2017-06-05
Sao Paulo,61,6411.53,2017-06-06
Sao Paulo,44,3741.48,2017-06-07
Sao Paulo,46,5456.47,2017-06-08
Sao Paulo,44,5600.38,2017-06-09
Sao Paulo,28,2611.15,2017-06-10
Sao Paulo,41,6052.61,2017-06-11
Sao Paulo,52,5312.11,2017-06-12
Sao Paulo,43,4230.57,2017-06-13
Sao Paulo,44,8165.3,2017-06-14
Sao Paulo,40,4054.75,2017-06-15
Sao Paulo,37,7017.3,2017-06-16
Sao Paulo,33,6669.16,2017-06-17
Sao Paulo,45,8141.84,2017-06-18
Sao Paulo,60,8824.05,2017-06-19
Sao Paulo,45,3667.1,2017-06-20
Sao Paulo,23,5031.82,2017-06-21
Sao Paulo,40,3446.19,2017-06-22
Sao Paulo,46,5343.67,2017-06-23
Sao Paulo,29,2842.98,2017-06-24
Sao Paulo,43,5005.01,2017-06-25
Sao Paulo,31,4053.55,2017-06-26
Sao Paulo,59,7124.43,2017-06-27
Sao Paulo,48,5988.84,2017-06-28
Sao Paulo,58,4966.71,2017-06-29
Sao Paulo,37,5899.48,2017-06-30
Sao Paulo,26,2356.28,2017-07-01
Sao Paulo,48,5650.81,2017-07-02
Sao Paulo,46,5226.89,2017-07-03
Sao Paulo,49,5505.65,2017-07-04
Sao Paulo,56,6905.02,2017-07-05
Sao Paulo,56,6649.07,2017-07-06
Sao Paulo,42,5119.63,2017-07-07
Sao Paulo,32,3511.28,2017-07-08
Sao Paulo,39,3541.76,2017-07-09
Sao Paulo,59,6380.14,2017-07-10
Sao Paulo,69,8649.47,2017-07-11
Sao Paulo,49,6927.51,2017-07-12
Sao Paulo,45,5420.3,2017-07-13
Sao Paulo,65,8067.54,2017-07-14
Sao Paulo,41,3013.73,2017-07-15
Sao Paulo,43,4683.56,2017-07-16
Sao Paulo,63,7739.61,2017-07-17
Sao Paulo,75,9393.59,2017-07-18
Sao Paulo,62,7021.18,2017-07-19
Sao Paulo,55,6038.21,2017-07-20
Sao Paulo,51,5108.67,2017-07-21
Sao Paulo,35,4648.29,2017-07-22
Sao Paulo,47,5019.61,2017-07-23
Sao Paulo,71,9378.58,2017-07-24
Sao Paulo,66,6862.37,2017-07-25
Sao Paulo,45,4112.11,2017-07-26
Sao Paulo,48,5385.2,2017-07-27
Sao Paulo,47,5414.75,2017-07-28
Sao Paulo,47,8198.79,2017-07-29
Sao Paulo,46,5617.84,2017-07-30
Sao Paulo,59,7167.11,2017-07-31
Sao Paulo,72,6909.65,2017-08-01
Sao Paulo,68,7753.38,2017-08-02
Sao Paulo,64,7232.88,2017-08-03
Sao Paulo,50,5353.33,2017-08-04
Sao Paulo,32,3124.53,2017-08-05
Sao Paulo,35,4729.5,2017-08-06
Sao Paulo,65,7057.68,2017-08-07
Sao Paulo,49,6744.37,2017-08-08
Sao Paulo,59,7983.06,2017-08-09
Sao Paulo,61,9473.37,2017-08-10
Sao Paulo,51,7069.79,2017-08-11
Sao Paulo,38,6732.82,2017-08-12
Sao Paulo,32,2752.45,2017-08-13
Sao Paulo,74,6485.85,2017-08-14
Sao Paulo,76,8354.95,2017-08-15
Sao Paulo,70,7175.9,2017-08-16
Sao Paulo,66,6203.51,2017-08-17
Sao Paulo,71,7610.11,2017-08-18
Sao Paulo,42,4821.1,2017-08-19
Sao Paulo,42,3865.18,2017-08-20
Sao Paulo,70,7106.29,2017-08-21
Sao Paulo,55,5834.15,2017-08-22
Sao Paulo,48,6283.32,2017-08-23
Sao Paulo,56,5157.5,2017-08-24
Sao Paulo,47,4792.42,2017-08-25
Sao Paulo,38,4913.45,2017-08-26
Sao Paulo,40,4312.03,2017-08-27
Sao Paulo,60,8325.89,2017-08-28
Sao Paulo,56,10238.76,2017-08-29
Sao Paulo,60,7889.87,2017-08-30
Sao Paulo,60,6466.88,2017-08-31
Sao Paulo,60,10735.53,2017-09-01
Sao Paulo,45,6777.42,2017-09-02
Sao Paulo,45,9408.12,2017-09-03
Sao Paulo,61,12518.58,2017-09-04
Sao Paulo,55,6346.76,2017-09-05
Sao Paulo,55,10666.91,2017-09-06
Sao Paulo,34,5771.41,2017-09-07
Sao Paulo,38,4043.58,2017-09-08
Sao Paulo,42,6425.17,2017-09-09
Sao Paulo,56,6205.06,2017-09-10
Sao Paulo,67,7939.26,2017-09-11
Sao Paulo,72,10109.07,2017-09-12
Sao Paulo,75,9269.76,2017-09-13
Sao Paulo,63,8398.24,2017-09-14
Sao Paulo,57,6555.96,2017-09-15
Sao Paulo,41,5555.55,2017-09-16
Sao Paulo,34,5126.36,2017-09-17
Sao Paulo,83,10116.96,2017-09-18
Sao Paulo,55,6570.26,2017-09-19
Sao Paulo,67,9866.1,2017-09-20
Sao Paulo,53,5458.06,2017-09-21
Sao Paulo,62,6630.13,2017-09-22
Sao Paulo,30,3298.14,2017-09-23
Sao Paulo,46,5494.45,2017-09-24
Sao Paulo,49,7095.38,2017-09-25
Sao Paulo,77,7982.88,2017-09-26
Sao Paulo,52,7356.82,2017-09-27
Sao Paulo,51,7191.98,2017-09-28
Sao Paulo,44,4991.15,2017-09-29
Sao Paulo,46,4471.28,2017-09-30
Sao Paulo,50,8429.78,2017-10-01
Sao Paulo,53,8969.81,2017-10-02
Sao Paulo,80,9288.73,2017-10-03
Sao Paulo,61,6310.37,2017-10-04
Sao Paulo,58,6400.88,2017-10-05
Sao Paulo,52,7575.85,2017-10-06
Sao Paulo,36,4884.08,2017-10-07
Sao Paulo,46,6329.87,2017-10-08
Sao Paulo,59,8889.95,2017-10-09
Sao Paulo,67,9528.61,2017-10-10
Sao Paulo,65,11139.27,2017-10-11
Sao Paulo,52,4607.96,2017-10-12
Sao Paulo,41,6075.38,2017-10-13
Sao Paulo,48,4485.21,2017-10-14
Sao Paulo,46,5470.18,2017-10-15
Sao Paulo,70,9403.91,2017-10-16
Sao Paulo,81,11526.54,2017-10-17
Sao Paulo,74,8927.7,2017-10-18
Sao Paulo,65,7442.8,2017-10-19
Sao Paulo,46,6518.61,2017-10-20
Sao Paulo,44,6012.51,2017-10-21
Sao Paulo,73,7632.63,2017-10-22
Sao Paulo,66,10699.44,2017-10-23
Sao Paulo,66,6673.53,2017-10-24
Sao Paulo,50,6450.86,2017-10-25
Sao Paulo,59,6862.53,2017-10-26
Sao Paulo,52,4913.46,2017-10-27
Sao Paulo,32,7928.36,2017-10-28
Sao Paulo,50,4004.02,2017-10-29
Sao Paulo,60,5764.87,2017-10-30
Sao Paulo,63,8757.8,2017-10-31
Sao Paulo,38,5344.23,2017-11-01
Sao Paulo,55,8884.98,2017-11-02
Sao Paulo,60,7829.96,2017-11-03
Sao Paulo,39,4308.85,2017-11-04
Sao Paulo,53,6360.51,2017-11-05
Sao Paulo,73,8668.09,2017-11-06
Sao Paulo,63,7114.45,2017-11-07
Sao Paulo,79,7478.47,2017-11-08
Sao Paulo,77,8707.28,2017-11-09
Sao Paulo,67,8025.17,2017-11-10
Sao Paulo,67,8477.46,2017-11-11
Sao Paulo,71,8840.79,2017-11-12
Sao Paulo,93,9608.34,2017-11-13
Sao Paulo,75,9240.58,2017-11-14
Sao Paulo,77,9369.51,2017-11-15
Sao Paulo,95,9791.04,2017-11-16
Sao Paulo,84,12903.66,2017-11-17
Sao Paulo,58,7519.83,2017-11-18
Sao Paulo,65,7416.9,2017-11-19
Sao Paulo,89,16879.42,2017-11-20
Sao Paulo,89,10287.05,2017-11-21
Sao Paulo,79,10246.1,2017-11-22
Sao Paulo,94,14052.67,2017-11-23
Sao Paulo,452,49881.06,2017-11-24
Sao Paulo,180,20039.09,2017-11-25
Sao Paulo,156,18795.41,2017-11-26
Sao Paulo,154,16387.43,2017-11-27
Sao Paulo,160,17889.62,2017-11-28
Sao Paulo,116,17090.93,2017-11-29
Sao Paulo,113,12813.01,2017-11-30
Sao Paulo,108,15610.74,2017-12-01
Sao Paulo,96,15262.38,2017-12-02
Sao Paulo,96,11795.56,2017-12-03
Sao Paulo,132,14716.18,2017-12-04
Sao Paulo,120,12620.58,2017-12-05
Sao Paulo,104,13848.58,2017-12-06
Sao Paulo,96,9142.0,2017-12-07
Sao Paulo,88,11849.74,2017-12-08
Sao Paulo,61,6401.06,2017-12-09
Sao Paulo,75,7255.34,2017-12-10
Sao Paulo,116,13140.05,2017-12-11
Sao Paulo,107,13568.94,2017-12-12
Sao Paulo,99,12742.7,2017-12-13
Sao Paulo,80,9307.04,2017-12-14
Sao Paulo,70,10244.11,2017-12-15
Sao Paulo,52,8020.99,2017-12-16
Sao Paulo,59,7026.07,2017-12-17
Sao Paulo,80,11028.42,2017-12-18
Sao Paulo,81,8607.65,2017-12-19
Sao Paulo,64,8921.91,2017-12-20
Sao Paulo,61,7004.39,2017-12-21
