product_category_en,Revenue,Freight Costs,Order_Date
home_confort,86.9,13.67,2018-04-06
auto,109.9,13.67,2018-04-06
books_general_interest,21.0,18.23,2018-04-06
pet_shop,45.0,14.43,2018-04-06
sports_leisure,79.0,17.19,2018-04-06
health_beauty,25.5,50.85,2018-04-06
pet_shop,45.0,13.69,2018-04-06
fashion_shoes,99.9,23.28,2018-04-06
pet_shop,129.9,12.45,2018-04-06
signaling_and_security,38.9,38.4,2018-04-06
computers_accessories,1100.0,20.82,2018-04-06
kitchen_dining_laundry_garden_furniture,320.0,44.1,2018-04-06
toys,639.99,15.1,2018-04-06
,122.99,13.3,2018-04-06
computers_accessories,98.44,8.03,2018-04-06
perfumery,79.99,15.38,2018-04-06
garden_tools,53.9,13.46,2018-04-06
bed_bath_table,21.9,23.28,2018-04-06
auto,27.9,7.39,2018-04-06
electronics,1129.0,22.02,2018-04-06
bed_bath_table,24.9,8.64,2018-04-06
computers_accessories,1100.0,20.82,2018-04-06
furniture_decor,35.0,24.58,2018-04-06
housewares,25.0,7.39,2018-04-06
small_appliances_home_oven_and_coffee,1999.0,95.44,2018-04-06
health_beauty,24.95,20.08,2018-04-06
bed_bath_table,99.9,13.2,2018-04-06
sports_leisure,124.0,19.84,2018-04-06
health_beauty,76.99,8.89,2018-04-06
stationery,34.9,16.32,2018-04-06
furniture_decor,100.0,14.79,2018-04-06
furniture_decor,100.0,14.79,2018-04-06
,34.3,7.87,2018-04-06
computers_accessories,24.99,12.79,2018-04-06
health_beauty,24.95,20.08,2018-04-06
stationery,34.9,19.32,2018-04-06
musical_instruments,255.0,45.56,2018-04-06
perfumery,45.0,18.23,2018-04-06
sports_leisure,39.99,24.48,2018-04-06
bed_bath_table,17.9,18.23,2018-04-06
auto,277.3,50.09,2018-04-06
baby,299.0,19.92,2018-04-06
home_appliances,26.0,9.44,2018-04-06
perfumery,117.7,23.32,2018-04-06
housewares,24.9,8.88,2018-04-06
furniture_decor,64.9,22.16,2018-04-06
computers_accessories,67.0,17.18,2018-04-06
health_beauty,42.9,15.23,2018-04-06
furniture_decor,45.0,17.06,2018-04-06
baby,70.0,7.39,2018-04-06
construction_tools_safety,184.22,20.26,2018-04-06
furniture_decor,69.9,24.71,2018-04-06
telephony,23.99,15.23,2018-04-06
bed_bath_table,44.9,18.23,2018-04-06
auto,449.99,39.84,2018-04-06
fixed_telephony,32.99,37.04,2018-04-06
watches_gifts,105.0,19.7,2018-04-06
watches_gifts,117.87,18.71,2018-04-06
housewares,56.5,22.94,2018-04-06
toys,69.9,13.85,2018-04-06
food_drink,29.7,16.32,2018-04-06
garden_tools,110.0,27.04,2018-04-06
electronics,52.0,15.21,2018-04-06
telephony,19.99,18.23,2018-04-06
electronics,18.0,22.85,2018-04-06
sports_leisure,120.0,19.53,2018-04-06
health_beauty,13.99,7.39,2018-04-06
housewares,33.9,18.23,2018-04-06
auto,49.9,12.79,2018-04-06
computers_accessories,84.89,7.94,2018-04-06
stationery,120.0,11.47,2018-04-06
cool_stuff,315.0,24.79,2018-04-06
drinks,31.49,18.23,2018-04-06
fixed_telephony,256.0,24.72,2018-04-06
pet_shop,169.8,8.53,2018-04-06
toys,275.0,14.83,2018-04-06
health_beauty,12.0,7.39,2018-04-06
computers_accessories,69.0,22.19,2018-04-06
,122.99,8.63,2018-04-06
auto,99.0,35.82,2018-04-06
auto,17.98,7.71,2018-04-06
food_drink,18.6,9.44,2018-04-06
health_beauty,69.99,11.15,2018-04-06
housewares,168.9,15.27,2018-04-06
garden_tools,179.0,70.52,2018-04-06
health_beauty,109.9,23.35,2018-04-06
industry_commerce_and_business,79.0,13.46,2018-04-06
health_beauty,29.42,11.15,2018-04-06
stationery,109.0,21.7,2018-04-06
bed_bath_table,49.9,7.39,2018-04-06
computers_accessories,181.01,19.15,2018-04-06
perfumery,58.9,18.29,2018-04-06
computers_accessories,1100.0,29.41,2018-04-06
baby,134.9,19.91,2018-04-06
auto,199.99,25.05,2018-04-06
watches_gifts,209.0,24.04,2018-04-06
furniture_bedroom,219.0,45.3,2018-04-06
auto,17.98,7.71,2018-04-06
computers_accessories,22.99,22.85,2018-04-06
air_conditioning,190.0,34.87,2018-04-06
computers_accessories,110.0,16.74,2018-04-06
furniture_decor,100.0,23.28,2018-04-06
housewares,39.99,8.88,2018-04-06
health_beauty,35.9,15.23,2018-04-06
perfumery,129.99,11.53,2018-04-06
electronics,13.65,7.39,2018-04-06
pet_shop,69.9,13.85,2018-04-06
consoles_games,34.2,16.95,2018-04-06
health_beauty,80.5,13.0,2018-04-06
health_beauty,59.99,8.88,2018-04-06
telephony,17.89,18.23,2018-04-06
consoles_games,89.99,13.75,2018-04-06
telephony,29.98,7.39,2018-04-06
garden_tools,110.0,27.04,2018-04-06
auto,159.0,22.82,2018-04-06
auto,79.9,18.44,2018-04-06
home_appliances,97.0,34.22,2018-04-06
diapers_and_hygiene,37.0,19.32,2018-04-06
electronics,39.9,8.88,2018-04-06
pet_shop,69.9,13.85,2018-04-06
bed_bath_table,159.99,27.2,2018-04-06
bed_bath_table,43.8,11.15,2018-04-06
pet_shop,89.7,18.51,2018-04-06
bed_bath_table,91.0,23.22,2018-04-06
telephony,23.99,15.23,2018-04-06
furniture_decor,149.0,23.62,2018-04-06
health_beauty,1050.0,338.3,2018-04-06
perfumery,339.0,10.14,2018-04-06
health_beauty,120.0,13.75,2018-04-06
computers_accessories,24.99,8.29,2018-04-06
electronics,30.0,8.29,2018-04-06
home_construction,54.4,16.35,2018-04-06
furniture_decor,49.9,18.23,2018-04-06
health_beauty,106.0,11.37,2018-04-06
small_appliances_home_oven_and_coffee,579.0,65.34,2018-04-06
toys,99.99,47.14,2018-04-06
cool_stuff,149.9,14.17,2018-04-06
baby,428.0,27.04,2018-04-06
health_beauty,120.0,18.92,2018-04-06
furniture_decor,449.9,30.22,2018-04-06
construction_tools_construction,95.2,19.64,2018-04-06
industry_commerce_and_business,102.0,24.74,2018-04-06
construction_tools_construction,24.99,8.29,2018-04-06
small_appliances,71.32,27.23,2018-04-06
bed_bath_table,96.9,23.26,2018-04-06
housewares,120.0,24.74,2018-04-06
,145.9,55.28,2018-04-06
sports_leisure,9.99,7.39,2018-04-06
electronics,21.9,7.39,2018-04-06
sports_leisure,149.9,14.81,2018-04-06
sports_leisure,149.9,14.81,2018-04-06
computers_accessories,78.9,13.67,2018-04-06
cool_stuff,215.0,22.59,2018-04-06
industry_commerce_and_business,102.0,24.74,2018-04-06
toys,45.0,13.71,2018-04-06
cool_stuff,29.99,15.23,2018-04-06
computers_accessories,34.5,15.23,2018-04-06
furniture_decor,139.98,57.89,2018-04-06
sports_leisure,49.99,17.06,2018-04-06
sports_leisure,49.99,17.06,2018-04-06
housewares,99.0,23.46,2018-04-06
watches_gifts,319.9,24.74,2018-04-06
construction_tools_construction,95.2,19.64,2018-04-06
cool_stuff,169.99,19.09,2018-04-06
furniture_decor,69.9,28.8,2018-04-06
bed_bath_table,64.9,20.18,2018-04-06
auto,51.49,7.87,2018-04-06
industry_commerce_and_business,104.0,27.8,2018-04-06
fashion_bags_accessories,34.99,7.39,2018-04-06
electronics,12.3,19.04,2018-04-06
fixed_telephony,122.99,18.44,2018-04-06
telephony,31.71,7.87,2018-04-06
health_beauty,330.0,10.07,2018-04-06
construction_tools_lights,80.0,8.86,2018-04-06
housewares,120.0,24.74,2018-04-06
housewares,28.9,12.79,2018-04-06
,122.99,19.55,2018-04-06
books_general_interest,87.0,15.49,2018-04-06
fashion_bags_accessories,28.7,18.23,2018-04-06
home_construction,65.9,18.34,2018-04-06
bed_bath_table,70.0,12.88,2018-04-07
sports_leisure,45.0,18.23,2018-04-07
health_beauty,58.99,21.38,2018-04-07
bed_bath_table,70.0,12.88,2018-04-07
fixed_telephony,267.5,16.75,2018-04-07
fixed_telephony,267.5,16.75,2018-04-07
cool_stuff,215.0,32.16,2018-04-07
small_appliances,380.0,39.35,2018-04-07
bed_bath_table,109.9,19.74,2018-04-07
sports_leisure,53.0,22.11,2018-04-07
sports_leisure,104.9,9.09,2018-04-07
garden_tools,99.9,17.0,2018-04-07
health_beauty,299.9,12.72,2018-04-07
watches_gifts,220.0,38.23,2018-04-07
home_construction,758.73,93.76,2018-04-07
small_appliances,33.0,8.29,2018-04-07
watches_gifts,589.0,16.56,2018-04-07
bed_bath_table,49.9,15.23,2018-04-07
musical_instruments,1890.0,73.14,2018-04-07
sports_leisure,23.99,7.39,2018-04-07
auto,99.9,15.55,2018-04-07
health_beauty,330.0,10.07,2018-04-07
cool_stuff,159.0,61.17,2018-04-07
baby,48.9,9.26,2018-04-07
housewares,22.99,17.93,2018-04-07
health_beauty,330.0,18.77,2018-04-07
computers_accessories,180.0,35.3,2018-04-07
furniture_decor,69.9,12.43,2018-04-07
cool_stuff,169.99,53.42,2018-04-07
sports_leisure,24.99,15.23,2018-04-07
garden_tools,55.0,16.36,2018-04-07
baby,39.5,12.79,2018-04-07
auto,20.4,12.79,2018-04-07
pet_shop,52.9,19.34,2018-04-07
computers_accessories,129.9,22.62,2018-04-07
bed_bath_table,47.9,16.32,2018-04-07
bed_bath_table,21.99,50.85,2018-04-07
health_beauty,24.9,7.39,2018-04-07
furniture_decor,49.99,19.32,2018-04-07
health_beauty,299.9,12.72,2018-04-07
health_beauty,67.6,19.16,2018-04-07
computers_accessories,83.49,7.93,2018-04-07
computers_accessories,83.49,7.93,2018-04-07
computers_accessories,45.99,7.71,2018-04-07
,34.9,18.23,2018-04-07
housewares,29.9,9.26,2018-04-07
sports_leisure,63.0,22.11,2018-04-07
auto,27.9,7.87,2018-04-07
bed_bath_table,262.0,37.65,2018-04-07
bed_bath_table,149.9,7.53,2018-04-07
furniture_decor,149.0,23.62,2018-04-07
cool_stuff,169.99,25.36,2018-04-07
computers_accessories,110.0,19.74,2018-04-07
bed_bath_table,286.0,15.36,2018-04-07
perfumery,101.77,19.68,2018-04-07
computers_accessories,83.49,7.93,2018-04-07
small_appliances,104.9,19.7,2018-04-07
baby,29.99,18.23,2018-04-07
electronics,14.4,15.23,2018-04-07
telephony,39.9,22.06,2018-04-07
computers_accessories,81.99,7.92,2018-04-07
toys,39.99,11.15,2018-04-07
furniture_decor,59.9,23.35,2018-04-07
housewares,16.0,7.39,2018-04-07
health_beauty,29.9,8.9,2018-04-07
bed_bath_table,47.9,37.08,2018-04-07
health_beauty,29.9,5.93,2018-04-07
bed_bath_table,47.9,3.71,2018-04-07
toys,37.5,22.85,2018-04-07
sports_leisure,22.0,12.79,2018-04-07
home_construction,54.4,8.88,2018-04-07
telephony,179.99,9.61,2018-04-07
watches_gifts,99.9,15.58,2018-04-07
health_beauty,29.9,5.93,2018-04-07
bed_bath_table,49.95,13.71,2018-04-07
telephony,188.0,20.01,2018-04-07
fashion_shoes,157.9,43.17,2018-04-07
watches_gifts,154.9,7.95,2018-04-07
electronics,23.7,15.23,2018-04-07
furniture_decor,69.9,12.43,2018-04-07
home_confort,99.9,40.09,2018-04-07
furniture_decor,59.9,8.88,2018-04-07
sports_leisure,128.56,57.45,2018-04-07
toys,159.9,23.7,2018-04-07
home_construction,50.0,19.32,2018-04-07
perfumery,148.22,23.97,2018-04-07
construction_tools_construction,16.5,13.71,2018-04-07
bed_bath_table,99.0,18.57,2018-04-07
furniture_decor,59.9,8.88,2018-04-07
pet_shop,129.99,15.79,2018-04-07
cool_stuff,239.99,32.33,2018-04-07
construction_tools_lights,120.0,9.14,2018-04-07
cool_stuff,169.83,16.07,2018-04-07
sports_leisure,51.9,18.24,2018-04-07
computers_accessories,119.0,54.59,2018-04-07
telephony,69.9,12.93,2018-04-07
health_beauty,59.99,8.88,2018-04-07
industry_commerce_and_business,102.0,30.57,2018-04-07
health_beauty,80.49,20.61,2018-04-07
health_beauty,29.9,8.9,2018-04-07
telephony,24.99,37.04,2018-04-07
fixed_telephony,256.0,16.02,2018-04-07
bed_bath_table,79.9,13.92,2018-04-07
auto,195.0,8.71,2018-04-07
cool_stuff,199.0,22.29,2018-04-07
books_general_interest,74.9,13.88,2018-04-07
electronics,13.65,7.39,2018-04-07
computers_accessories,38.9,13.47,2018-04-07
home_appliances,39.5,22.93,2018-04-07
food,27.9,7.87,2018-04-07
watches_gifts,239.0,14.11,2018-04-07
telephony,70.0,18.37,2018-04-07
bed_bath_table,79.99,8.91,2018-04-07
watches_gifts,239.0,14.11,2018-04-07
housewares,19.99,7.39,2018-04-07
computers_accessories,129.9,18.79,2018-04-07
toys,250.0,19.63,2018-04-07
auto,145.99,12.93,2018-04-07
sports_leisure,45.0,8.88,2018-04-07
watches_gifts,123.0,13.3,2018-04-07
housewares,69.9,18.37,2018-04-07
health_beauty,29.9,7.71,2018-04-07
computers_accessories,45.9,8.82,2018-04-07
pet_shop,48.9,18.23,2018-04-07
construction_tools_construction,579.99,37.6,2018-04-07
furniture_decor,69.9,16.18,2018-04-07
electronics,13.65,22.85,2018-04-07
telephony,27.99,12.79,2018-04-07
home_appliances,40.0,9.44,2018-04-07
housewares,420.0,13.57,2018-04-07
garden_tools,53.9,21.35,2018-04-07
garden_tools,27.9,22.06,2018-04-07
cool_stuff,75.0,7.87,2018-04-07
bed_bath_table,295.0,25.64,2018-04-07
luggage_accessories,79.99,15.41,2018-04-07
watches_gifts,46.49,22.06,2018-04-07
health_beauty,29.9,8.9,2018-04-07
home_appliances,18.45,18.23,2018-04-07
electronics,19.89,7.71,2018-04-07
garden_tools,100.46,7.89,2018-04-07
baby,1106.99,54.19,2018-04-07
auto,1880.0,109.96,2018-04-07
bed_bath_table,129.9,25.64,2018-04-07
home_construction,225.0,55.83,2018-04-07
home_comfort_2,12.9,5.86,2018-04-07
auto,29.99,29.31,2018-04-07
cool_stuff,89.99,14.72,2018-04-07
auto,29.9,38.4,2018-04-07
bed_bath_table,159.9,13.02,2018-04-07
small_appliances,1299.0,22.0,2018-04-07
electronics,13.69,22.06,2018-04-07
housewares,199.9,14.3,2018-04-07
health_beauty,88.0,7.48,2018-04-07
health_beauty,229.0,14.04,2018-04-07
small_appliances,21.0,7.39,2018-04-07
health_beauty,79.99,22.97,2018-04-07
small_appliances,21.0,7.39,2018-04-07
pet_shop,92.9,47.09,2018-04-07
,20.3,18.23,2018-04-07
garden_tools,55.0,16.36,2018-04-07
home_appliances,26.0,9.44,2018-04-07
auto,109.9,21.85,2018-04-07
bed_bath_table,170.0,9.54,2018-04-07
computers_accessories,81.99,7.92,2018-04-07
computers_accessories,83.49,7.93,2018-04-07
cool_stuff,215.0,18.42,2018-04-07
bed_bath_table,149.9,12.14,2018-04-07
electronics,15.0,8.29,2018-04-07
electronics,15.0,19.04,2018-04-07
sports_leisure,164.0,14.51,2018-04-07
construction_tools_safety,40.8,15.23,2018-04-07
telephony,199.9,38.09,2018-04-07
housewares,22.99,11.15,2018-04-07
garden_tools,45.0,8.29,2018-04-07
watches_gifts,129.99,7.93,2018-04-07
pet_shop,134.0,7.96,2018-04-07
housewares,36.9,19.32,2018-04-07
home_appliances,40.0,9.44,2018-04-07
bed_bath_table,55.0,8.29,2018-04-07
bed_bath_table,55.0,8.29,2018-04-07
bed_bath_table,52.9,14.46,2018-04-07
computers_accessories,83.49,7.93,2018-04-07
auto,109.9,21.85,2018-04-07
sports_leisure,173.9,9.57,2018-04-07
furniture_decor,35.0,15.18,2018-04-08
furniture_decor,59.9,16.39,2018-04-08
furniture_decor,35.0,15.18,2018-04-08
computers_accessories,49.3,16.95,2018-04-08
toys,38.49,15.2,2018-04-08
sports_leisure,190.0,20.02,2018-04-08
perfumery,49.99,8.29,2018-04-08
watches_gifts,719.0,19.91,2018-04-08
furniture_decor,9.9,15.23,2018-04-08
furniture_decor,35.0,15.18,2018-04-08
furniture_decor,9.9,15.23,2018-04-08
furniture_decor,9.9,15.23,2018-04-08
fashion_bags_accessories,49.0,17.71,2018-04-08
sports_leisure,135.0,15.04,2018-04-08
sports_leisure,190.0,20.02,2018-04-08
sports_leisure,135.0,15.04,2018-04-08
baby,149.99,36.91,2018-04-08
bed_bath_table,92.0,21.59,2018-04-08
sports_leisure,36.9,15.23,2018-04-08
health_beauty,31.0,18.23,2018-04-08
sports_leisure,190.0,20.02,2018-04-08
health_beauty,299.9,22.95,2018-04-08
bed_bath_table,47.9,19.32,2018-04-08
telephony,24.99,7.39,2018-04-08
garden_tools,34.38,16.32,2018-04-08
computers_accessories,24.99,8.29,2018-04-08
furniture_decor,250.0,37.77,2018-04-08
housewares,199.97,20.46,2018-04-08
garden_tools,53.9,13.46,2018-04-08
fashion_bags_accessories,29.99,15.23,2018-04-08
furniture_decor,69.89,14.58,2018-04-08
costruction_tools_tools,190.0,21.75,2018-04-08
bed_bath_table,279.9,18.87,2018-04-08
bed_bath_table,118.74,19.8,2018-04-08
industry_commerce_and_business,104.0,14.72,2018-04-08
sports_leisure,18.0,7.87,2018-04-08
housewares,70.9,19.47,2018-04-08
watches_gifts,39.0,15.23,2018-04-08
food,56.97,18.02,2018-04-08
auto,16.99,17.06,2018-04-08
consoles_games,53.04,18.25,2018-04-08
bed_bath_table,59.9,52.55,2018-04-08
bed_bath_table,59.9,52.55,2018-04-08
telephony,18.99,18.23,2018-04-08
dvds_blu_ray,24.9,43.59,2018-04-08
bed_bath_table,89.9,8.98,2018-04-08
dvds_blu_ray,24.9,58.11,2018-04-08
watches_gifts,26.86,22.06,2018-04-08
bed_bath_table,79.99,19.53,2018-04-08
small_appliances,21.0,7.39,2018-04-08
auto,27.99,7.39,2018-04-08
bed_bath_table,79.99,19.53,2018-04-08
furniture_decor,159.0,41.87,2018-04-08
sports_leisure,45.0,13.71,2018-04-08
perfumery,7.0,15.23,2018-04-08
housewares,17.0,19.32,2018-04-08
,145.9,55.28,2018-04-08
furniture_decor,59.9,18.3,2018-04-08
books_general_interest,524.9,26.25,2018-04-08
perfumery,209.0,19.0,2018-04-08
health_beauty,16.49,18.23,2018-04-08
small_appliances,69.9,24.62,2018-04-08
furniture_decor,29.9,23.28,2018-04-08
furniture_decor,29.9,23.28,2018-04-08
perfumery,26.5,7.39,2018-04-08
health_beauty,59.99,8.88,2018-04-08
furniture_decor,45.91,14.44,2018-04-08
perfumery,26.5,7.39,2018-04-08
housewares,142.0,50.55,2018-04-08
furniture_decor,88.34,29.08,2018-04-08
bed_bath_table,86.4,19.57,2018-04-08
furniture_decor,159.0,27.87,2018-04-08
garden_tools,110.0,27.04,2018-04-08
bed_bath_table,79.9,58.0,2018-04-08
,129.9,57.16,2018-04-08
telephony,21.96,18.23,2018-04-08
small_appliances,138.9,15.85,2018-04-08
perfumery,144.0,13.45,2018-04-08
housewares,219.9,32.93,2018-04-08
art,55.9,13.75,2018-04-08
bed_bath_table,49.99,13.71,2018-04-08
health_beauty,29.9,11.89,2018-04-08
perfumery,53.99,18.26,2018-04-08
computers_accessories,44.99,20.4,2018-04-08
health_beauty,399.2,25.37,2018-04-08
luggage_accessories,208.9,89.91,2018-04-08
computers_accessories,129.9,14.03,2018-04-08
computers_accessories,67.9,18.36,2018-04-08
furniture_decor,334.8,17.22,2018-04-08
bed_bath_table,96.9,14.77,2018-04-08
cool_stuff,148.0,13.17,2018-04-08
toys,99.0,24.82,2018-04-08
sports_leisure,74.99,18.45,2018-04-08
computers_accessories,135.0,14.72,2018-04-08
toys,519.99,14.26,2018-04-08
watches_gifts,55.0,13.75,2018-04-08
housewares,51.5,19.33,2018-04-08
garden_tools,101.0,79.76,2018-04-08
pet_shop,125.0,18.45,2018-04-08
health_beauty,57.0,16.37,2018-04-08
health_beauty,54.9,16.37,2018-04-08
luggage_accessories,19.99,18.23,2018-04-08
,13.3,7.71,2018-04-08
bed_bath_table,43.0,13.71,2018-04-08
watches_gifts,39.0,15.23,2018-04-08
bed_bath_table,79.0,15.43,2018-04-08
sports_leisure,39.0,10.55,2018-04-08
health_beauty,49.0,10.55,2018-04-08
bed_bath_table,60.0,19.39,2018-04-08
housewares,129.0,26.98,2018-04-08
bed_bath_table,349.9,55.14,2018-04-08
industry_commerce_and_business,104.0,14.72,2018-04-08
bed_bath_table,53.2,2.2,2018-04-08
bed_bath_table,53.2,2.2,2018-04-08
bed_bath_table,19.8,22.06,2018-04-08
bed_bath_table,60.0,19.39,2018-04-08
bed_bath_table,19.8,22.06,2018-04-08
computers_accessories,119.0,61.22,2018-04-08
health_beauty,25.0,22.06,2018-04-08
bed_bath_table,35.99,19.32,2018-04-08
perfumery,42.9,7.87,2018-04-08
watches_gifts,105.0,9.27,2018-04-08
telephony,27.99,15.23,2018-04-08
consoles_games,737.99,17.9,2018-04-08
watches_gifts,49.0,8.29,2018-04-08
computers_accessories,49.3,16.95,2018-04-08
sports_leisure,99.0,12.6,2018-04-08
computers_accessories,119.0,54.59,2018-04-08
health_beauty,169.0,15.27,2018-04-08
health_beauty,135.9,13.99,2018-04-08
computers_accessories,14.99,8.29,2018-04-08
baby,47.9,16.32,2018-04-08
sports_leisure,120.0,18.72,2018-04-08
health_beauty,59.99,22.48,2018-04-08
furniture_decor,149.0,27.77,2018-04-08
pet_shop,158.0,22.82,2018-04-08
baby,290.0,27.32,2018-04-08
musical_instruments,79.9,18.44,2018-04-08
computers,790.0,37.32,2018-04-08
computers_accessories,49.3,11.89,2018-04-08
baby,225.0,125.77,2018-04-08
construction_tools_construction,150.0,44.75,2018-04-08
watches_gifts,150.0,20.02,2018-04-08
computers_accessories,12.88,12.79,2018-04-08
furniture_decor,117.56,23.4,2018-04-08
furniture_decor,69.9,12.43,2018-04-08
computers_accessories,84.89,7.94,2018-04-08
musical_instruments,1085.99,18.94,2018-04-08
garden_tools,58.9,19.38,2018-04-08
drinks,20.0,7.87,2018-04-08
furniture_decor,31.0,8.88,2018-04-08
furniture_decor,159.0,16.02,2018-04-08
furniture_decor,22.9,12.79,2018-04-08
fashion_bags_accessories,35.0,22.85,2018-04-08
baby,1106.99,31.4,2018-04-08
bed_bath_table,148.9,29.47,2018-04-08
sports_leisure,28.99,19.32,2018-04-08
bed_bath_table,279.9,18.87,2018-04-08
furniture_decor,49.9,12.79,2018-04-08
computers_accessories,78.0,12.99,2018-04-08
housewares,165.0,34.69,2018-04-08
fashion_bags_accessories,79.9,7.74,2018-04-08
bed_bath_table,44.99,14.44,2018-04-08
watches_gifts,87.67,47.53,2018-04-08
furniture_decor,295.0,48.9,2018-04-08
auto,27.9,18.23,2018-04-08
health_beauty,59.99,27.15,2018-04-08
housewares,44.9,8.29,2018-04-08
pet_shop,31.9,9.44,2018-04-08
pet_shop,99.9,23.63,2018-04-08
bed_bath_table,35.99,13.71,2018-04-08
housewares,37.0,22.06,2018-04-08
fashion_bags_accessories,79.9,18.44,2018-04-08
auto,50.0,15.23,2018-04-08
housewares,69.9,18.07,2018-04-08
health_beauty,12.0,15.23,2018-04-08
furniture_living_room,54.49,13.43,2018-04-08
furniture_living_room,54.49,13.43,2018-04-08
furniture_decor,69.9,20.06,2018-04-08
watches_gifts,259.0,14.25,2018-04-08
telephony,29.98,7.39,2018-04-08
art,57.0,22.98,2018-04-08
auto,526.0,68.42,2018-04-08
garden_tools,99.9,21.65,2018-04-08
computers_accessories,129.9,14.03,2018-04-08
furniture_decor,49.9,12.79,2018-04-08
luggage_accessories,99.0,24.34,2018-04-08
,70.9,19.41,2018-04-08
small_appliances,21.0,7.39,2018-04-08
baby,37.5,15.23,2018-04-08
computers_accessories,129.9,14.27,2018-04-08
bed_bath_table,67.1,19.44,2018-04-08
bed_bath_table,60.5,14.51,2018-04-08
health_beauty,37.0,19.04,2018-04-08
cool_stuff,198.0,19.32,2018-04-08
sports_leisure,107.7,15.63,2018-04-08
housewares,82.5,66.01,2018-04-08
musical_instruments,38.0,16.32,2018-04-08
construction_tools_construction,54.99,11.86,2018-04-08
fashion_bags_accessories,34.9,20.08,2018-04-08
fashion_bags_accessories,83.9,16.56,2018-04-08
health_beauty,149.65,8.39,2018-04-08
